"household_id","cluster_id","country","region_type","household_size","head_age","head_gender","head_education","monthly_income","employed_members","electricity_access","water_access","internet_access","health_insurance","distance_health_facility","owns_land","livestock_count","interview_date","response_status","sampling_weight"
"HH03191",240,"Mozambique","Rural",5,37,"Female","Tertiary",10511,3,1,0,0,0,0.5,1,2,2025-01-08,"Complete",137.403603561688
"HH03192",26,"South Africa","Rural",4,72,"Male","No education",12562,2,0,1,0,0,9.1,1,4,2025-01-11,"Complete",95.3599173924886
"HH03193",143,"Tanzania","Urban",6,68,"Male","Secondary",6786,3,0,1,0,0,1.6,0,3,2025-02-10,"Partial",83.4052041755058
"HH03194",161,"Zimbabwe","Rural",6,70,"Male","Secondary",41780,2,0,1,1,0,0.9,1,1,2025-02-16,"Complete",53.8774464395829
"HH03195",142,"Malawi","Rural",4,56,"Female","No education",9285,0,0,1,1,0,3,0,1,2025-03-08,"Complete",86.8345541413873
"HH03196",110,"South Africa","Rural",7,47,"Male","Primary",8692,3,1,0,0,0,5.7,1,3,2025-01-22,"Partial",125.560128188226
"HH03197",91,"Mozambique","Urban",4,46,"Male","Primary",3451,1,1,0,0,0,2.3,0,2,2025-03-11,"Complete",122.051234415267
"HH03198",203,"Zambia","Urban",4,24,"Female","Primary",7303,0,1,1,0,0,6.1,0,2,2025-01-03,"Complete",170.907713461202
"HH03199",179,"Malawi","Rural",6,27,"Male","Primary",3557,2,1,1,0,1,3.2,0,0,2025-02-10,"Complete",80.5283357971348
"HH03200",123,"Mozambique","Rural",5,59,"Male","Tertiary",13938,0,1,1,0,0,2.7,0,1,2025-03-11,"Complete",159.197700617369
"HH03201",197,"South Africa","Rural",2,38,"Male","Primary",463,0,0,0,0,0,4.2,0,2,2025-01-07,"Complete",82.7785790665075
"HH03202",197,"Zimbabwe","Rural",5,60,"Male","Tertiary",8663,1,1,1,0,0,1,0,1,2025-01-17,"Complete",138.645862136036
"HH03203",141,"Namibia","Rural",8,33,"Male","Secondary",1511,3,1,1,0,0,4.3,0,2,2025-01-07,"Partial",150.788025895599
"HH03204",26,"South Africa","Rural",7,50,"Male","Primary",7339,2,1,1,1,1,5.7,1,1,2025-01-28,"Refused",106.955582776573
"HH03205",188,"Malawi","Urban",3,19,"Male","Primary",6357,1,1,1,0,1,3,0,2,2025-03-28,"Partial",184.262875723653
"HH03206",185,"Botswana","Rural",5,52,"Female","Tertiary",23514,2,1,1,0,0,1.6,0,3,2025-02-06,"Complete",177.605503343511
"HH03207",51,"Mozambique","Rural",6,56,"Female","Tertiary",8633,1,1,1,0,0,0.7,1,1,2025-02-27,"Refused",140.851710445713
"HH03208",142,"Zambia","Urban",5,55,"Male","Secondary",20948,4,1,1,0,0,3.9,0,3,2025-01-28,"Complete",112.911458662711
"HH03209",187,"South Africa","Urban",9,46,"Male","No education",21564,5,1,1,0,0,0.9,0,1,2025-01-31,"Complete",169.972915877588
"HH03210",136,"South Africa","Rural",8,76,"Male","No education",4009,3,1,1,0,0,5.7,1,2,2025-01-12,"Refused",171.192547539249
"HH03211",211,"Zambia","Urban",5,82,"Female","Secondary",13925,1,0,1,1,0,0.7,1,2,2025-03-05,"Complete",187.779068388045
"HH03212",200,"Botswana","Urban",5,44,"Female","Primary",12890,2,1,1,1,0,1.8,0,2,2025-03-02,"Complete",145.153491431847
"HH03213",47,"Mozambique","Rural",5,46,"Male",NA,1472,1,1,0,1,0,2.9,1,2,2025-02-05,"Complete",143.888863688335
"HH03214",130,"Tanzania","Rural",7,28,"Male","Primary",4406,5,1,1,1,1,0.9,0,5,2025-03-20,"Complete",142.332640604582
"HH03215",210,"Tanzania","Rural",5,24,"Female","Primary",5463,0,0,1,0,1,2.5,0,4,2025-03-14,"Partial",193.931520823389
"HH03216",211,"Malawi","Rural",3,61,"Female","No education",3218,1,1,1,1,0,5.5,1,3,2025-02-28,"Complete",67.5795058137737
"HH03217",48,"Mozambique","Urban",5,23,"Female","No education",1567,3,1,1,0,0,2.3,0,3,2025-03-22,"Complete",164.370042691007
"HH03218",54,"Zambia","Rural",2,45,"Female","No education",633,0,0,1,0,1,1.4,0,3,2025-03-22,"Complete",169.052849488799
"HH03219",6,"South Africa","Rural",8,48,"Female","Secondary",13036,6,1,1,1,0,2.3,0,2,2025-01-21,"Complete",100.055161607452
"HH03220",210,"Zimbabwe","Rural",5,52,"Female","Primary",5080,1,1,1,0,0,3,1,3,2025-02-01,"Complete",97.2491353284568
"HH03221",178,"South Africa","Rural",6,30,"Male","Primary",518,1,1,1,0,0,NA,1,4,2025-01-03,"Complete",183.891728823073
"HH03222",168,"Malawi","Rural",7,53,"Male","Secondary",21466,4,0,0,0,1,3.1,0,0,2025-03-01,"Complete",187.040121061727
"HH03223",58,"Mozambique","Rural",7,50,"Male","Secondary",70235,1,0,0,0,1,4,1,3,2025-03-20,"Complete",71.526005549822
"HH03224",118,"Mozambique","Urban",2,52,"Male","Tertiary",6461,1,1,0,1,0,1.1,1,2,2025-03-27,"Complete",78.1944027869031
"HH03225",74,"South Africa","Urban",5,60,"Male","Secondary",4928,0,1,1,0,0,5.7,1,3,2025-02-06,"Complete",62.0837034075521
"HH03226",90,"Zambia","Urban",4,30,"Male","Secondary",20403,0,1,1,0,0,3.3,0,2,2025-03-17,"Complete",66.6123845730908
"HH03227",65,"Botswana","Rural",3,59,"Male","Tertiary",5623,1,0,1,0,0,3.1,0,2,2025-01-06,"Complete",167.939681583084
"HH03228",59,"Mozambique","Urban",3,29,"Male","No education",3271,1,1,1,1,0,3.4,0,3,2025-02-15,"Partial",106.04471283732
"HH03229",159,"Mozambique","Rural",3,29,"Female","Tertiary",5481,0,1,1,0,1,2,1,2,2025-02-15,"Complete",101.369838498067
"HH03230",171,"Botswana","Rural",3,79,"Male","Primary",5988,1,1,1,0,1,2,0,4,2025-02-25,"Complete",144.17079675477
"HH03231",77,"Namibia","Rural",5,59,"Male","Secondary",9677,1,0,1,1,0,6.2,1,5,2025-01-11,"Complete",181.219110032544
"HH03232",223,"Namibia","Urban",8,46,"Male","Secondary",17595,2,0,1,1,1,5.7,0,3,2025-03-26,"Partial",143.694882455748
"HH03233",206,"Zambia","Rural",3,34,"Male","Secondary",952,0,1,0,1,0,1,0,0,2025-03-29,"Complete",141.988581081387
"HH03234",53,"Mozambique","Rural",8,52,"Female","Primary",22188,3,1,0,0,0,5.7,1,1,2025-02-10,"Complete",116.767740412615
"HH03235",79,"Mozambique","Urban",2,59,"Male","Tertiary",6078,0,0,1,1,0,1.3,1,4,2025-03-14,"Complete",68.589966732543
"HH03236",215,"Tanzania","Urban",3,65,"Female","No education",2463,1,1,1,0,0,6.7,0,1,2025-01-06,"Complete",62.3185223899782
"HH03237",24,"South Africa","Rural",4,49,"Male","No education",866,1,1,1,0,0,0.9,0,1,2025-03-04,"Complete",157.035743829329
"HH03238",96,"Mozambique","Urban",6,57,"Female","No education",3561,3,0,1,1,1,8.1,0,5,2025-01-10,"Complete",108.851278177463
"HH03239",18,"South Africa","Rural",7,34,"Female",NA,2745,3,1,0,0,0,3.2,0,3,2025-02-01,"Complete",187.780609051697
"HH03240",167,"South Africa","Rural",6,44,"Male","Secondary",5106,2,1,0,1,0,0.8,1,1,2025-01-19,"Complete",137.999299378134
"HH03241",233,"Namibia","Rural",5,53,"Male","Tertiary",15394,3,1,1,0,1,1.1,0,4,2025-03-12,"Complete",109.470334462821
"HH03242",129,"Botswana","Rural",3,49,"Male","Secondary",25568,2,1,0,1,1,1.3,0,1,2025-01-22,"Refused",81.167260161601
"HH03243",13,"Mozambique","Rural",4,46,"Male","Secondary",23004,2,1,0,0,0,2.2,0,0,2025-03-01,"Complete",125.777039129753
"HH03244",40,"Namibia","Urban",5,35,"Female","Tertiary",14833,1,1,1,1,0,5.3,0,0,2025-01-15,"Complete",134.100275090896
"HH03245",56,"South Africa","Rural",10,18,"Male","Tertiary",11233,3,0,1,1,0,7.1,1,4,2025-02-02,"Complete",179.448643617798
"HH03246",15,"Tanzania","Rural",7,31,"Male","Primary",1925,4,1,1,0,0,1.4,1,3,2025-03-19,"Complete",166.436356690247
"HH03247",244,"Botswana","Urban",5,25,"Male","Tertiary",16397,2,1,1,1,1,3.5,0,1,2025-01-29,"Complete",56.4295205404051
"HH03248",192,"Mozambique","Rural",2,41,"Male","Primary",2296,0,1,1,0,1,4.8,1,2,2025-03-21,"Complete",181.543907348532
"HH03249",50,"Namibia","Urban",3,25,"Male","Primary",5853,0,1,1,1,0,1.6,0,2,2025-01-13,"Complete",97.6118737482466
"HH03250",64,"South Africa","Rural",6,26,"Male","Tertiary",3910,1,1,1,1,0,7.7,0,1,2025-02-05,"Complete",149.291230225936
"HH03251",34,"Mozambique","Rural",5,39,"Male","Secondary",4955,3,1,0,0,0,7.3,0,1,2025-03-31,"Complete",87.9125701263547
"HH03252",156,"Namibia","Rural",5,46,"Male","Tertiary",7986,0,0,1,0,1,10.5,0,2,2025-02-22,"Partial",154.831174144056
"HH03253",172,"South Africa","Urban",4,31,"Male","Secondary",29587,1,0,1,0,1,4.9,0,3,2025-03-19,"Complete",192.766334826592
"HH03254",1,"Tanzania","Rural",4,26,"Female","Primary",10147,1,0,1,0,1,1.9,1,3,2025-03-06,"Refused",190.187349647749
"HH03255",162,"Zambia","Urban",6,51,"Male","No education",8812,2,1,1,0,1,3.2,0,3,2025-01-17,"Complete",60.3031715145335
"HH03256",98,"Zambia","Rural",5,38,"Male","Tertiary",12122,0,0,1,1,0,4.2,0,2,2025-01-02,"Complete",55.1226829993539
"HH03257",142,"Zimbabwe","Urban",5,56,"Female","No education",5808,1,0,1,0,0,3.7,0,2,2025-03-31,"Complete",175.559612410143
"HH03258",66,"South Africa","Urban",3,36,"Female","Secondary",18786,1,1,1,1,0,3.7,1,1,2025-02-03,"Complete",111.359389580321
"HH03259",218,"Tanzania","Rural",6,48,"Male","No education",1466,2,0,1,0,0,1.7,1,1,2025-03-10,"Complete",151.292747154366
"HH03260",184,"Namibia","Rural",2,51,"Female","Secondary",2558,0,0,1,1,0,2.9,0,2,2025-02-07,"Refused",103.157737874426
"HH03261",132,"Mozambique","Rural",5,53,"Male","Tertiary",876,2,1,1,0,0,0.8,0,2,2025-02-21,"Complete",98.6455649370328
"HH03262",199,"South Africa","Rural",4,41,"Male","Primary",NA,2,0,1,1,0,7.7,0,2,2025-02-16,"Complete",186.89496392617
"HH03263",171,"Tanzania","Rural",5,33,"Male",NA,2775,2,1,0,0,1,1.8,0,1,2025-03-22,"Complete",131.41989458818
"HH03264",137,"South Africa","Rural",4,37,"Male","Primary",5277,1,1,1,1,1,10.1,1,2,2025-02-12,"Complete",113.462534674909
"HH03265",164,"South Africa","Urban",5,50,"Male","Primary",2495,1,1,1,0,1,6.3,0,3,2025-01-06,"Complete",54.8906009178609
"HH03266",191,"Zambia","Rural",4,64,"Female","Primary",909,1,1,1,0,0,0.6,1,3,2025-02-27,"Complete",123.005131946411
"HH03267",99,"Zambia","Rural",5,39,"Female","Secondary",8316,4,0,0,1,0,10.8,1,4,2025-02-21,"Complete",174.223585589789
"HH03268",86,"Botswana","Rural",7,32,"Male","Tertiary",4255,3,0,1,1,0,2.5,1,1,2025-03-16,"Complete",161.889204115141
"HH03269",70,"Tanzania","Rural",5,45,"Female","Secondary",1979,2,0,1,0,0,9.9,0,3,2025-02-19,"Complete",101.894507533871
"HH03270",220,"Mozambique","Rural",5,18,"Female","No education",1217,0,1,1,1,0,7.6,0,2,2025-01-29,"Complete",156.377480633091
"HH03271",121,"South Africa","Urban",7,62,"Female","Secondary",5457,1,0,1,1,1,1.5,0,3,2025-01-04,"Partial",156.209908088204
"HH03272",91,"South Africa","Rural",8,44,"Female","Tertiary",2798,4,1,1,0,0,3.9,0,2,2025-02-20,"Complete",195.436750852969
"HH03273",197,"Zimbabwe","Rural",2,37,"Male","Primary",1532,1,1,1,1,0,5,0,2,2025-02-06,"Complete",78.7378598586656
"HH03274",207,"Namibia","Rural",3,31,"Male","Secondary",19783,1,1,1,0,1,2.5,0,4,2025-02-01,"Complete",160.248652868904
"HH03275",117,"Malawi","Urban",3,59,"Female","Secondary",7050,1,1,1,0,0,3.5,0,0,2025-01-26,"Complete",72.8036910062656
"HH03276",207,"South Africa","Urban",8,34,"Male","Tertiary",1963,5,1,1,1,0,7.4,1,3,2025-03-26,"Complete",66.9089144445024
"HH03277",151,"South Africa","Rural",2,36,"Male","Primary",4334,0,1,1,0,1,3.9,1,0,2025-03-19,"Complete",124.386282393243
"HH03278",18,"Namibia","Urban",6,46,"Male","Secondary",14831,2,1,1,0,0,5.4,1,0,2025-01-28,"Complete",126.746944175102
"HH03279",60,"Namibia","Rural",5,39,"Male","Secondary",1761,1,1,1,0,0,6.3,1,2,2025-02-21,"Complete",145.559695886914
"HH03280",176,"Zambia","Rural",5,20,"Male","Primary",7440,1,1,0,0,0,19.5,0,4,2025-02-27,"Partial",96.4175164583139
"HH03281",220,"Zimbabwe","Rural",7,48,"Female","Secondary",16561,2,1,1,1,0,2.3,1,5,2025-02-06,"Complete",61.9136665482074
"HH03282",213,"Mozambique","Rural",3,37,"Male",NA,4080,1,1,1,0,1,6.5,0,1,2025-03-27,"Complete",196.266222244594
"HH03283",6,"Malawi","Rural",5,84,"Male","Secondary",965,3,0,1,0,1,11.5,1,1,2025-01-26,"Complete",195.347999001388
"HH03284",190,"South Africa","Rural",5,33,"Female","Secondary",10366,1,1,1,0,0,3.5,0,0,2025-03-19,"Complete",115.897544182371
"HH03285",158,"South Africa","Urban",5,48,"Female","No education",4160,4,0,1,1,0,3.3,0,1,2025-01-13,"Complete",157.071517163422
"HH03286",41,"Mozambique","Urban",9,47,"Male","Secondary",4540,5,1,1,0,0,3.5,1,1,2025-01-12,"Complete",143.629815417808
"HH03287",220,"Namibia","Rural",6,49,"Male","Primary",3007,2,1,1,0,1,0.9,0,1,2025-03-31,"Complete",73.8503132713959
"HH03288",230,"Mozambique","Rural",6,41,"Female","Secondary",19644,3,1,1,1,0,4.3,1,2,2025-01-01,"Complete",175.660724216141
"HH03289",107,"Malawi","Urban",5,60,"Male","Primary",NA,3,1,1,0,0,2.3,0,2,2025-02-09,"Complete",154.830202716403
"HH03290",162,"Mozambique","Urban",8,46,"Male","Secondary",NA,4,1,1,0,0,0.4,0,3,2025-03-20,"Complete",164.691273961216
"HH03291",210,"Botswana","Rural",7,39,"Female","Tertiary",3182,2,0,1,0,1,1.4,0,2,2025-01-14,"Complete",137.911701644771
"HH03292",26,"South Africa","Rural",3,26,"Male","Secondary",13234,1,1,0,0,0,4.4,0,3,2025-03-03,"Partial",168.207220197655
"HH03293",94,"Zimbabwe","Urban",2,61,"Female","Secondary",1348,0,1,1,1,0,3.4,0,5,2025-02-05,"Complete",189.916056289803
"HH03294",11,"Mozambique","Rural",2,20,"Male","No education",2398,1,1,1,0,0,5.6,0,1,2025-02-20,"Complete",59.6961600938812
"HH03295",157,"South Africa","Rural",6,57,"Male",NA,6968,1,1,1,0,0,4.5,1,1,2025-03-31,"Complete",143.393275910057
"HH03296",229,"Botswana","Urban",7,30,"Male","Secondary",2427,3,0,1,1,0,NA,0,0,2025-03-13,"Complete",104.606645321473
"HH03297",154,"Tanzania","Rural",3,42,"Male","Secondary",2965,1,1,1,1,0,2.6,0,0,2025-02-26,"Complete",134.079705376644
"HH03298",179,"South Africa","Rural",3,50,"Female","Secondary",8742,2,1,0,0,1,4.8,1,3,2025-03-18,"Complete",57.0001898799092
"HH03299",80,"South Africa","Urban",4,49,"Male","No education",588,2,1,0,1,1,11.1,0,2,2025-02-08,"Complete",56.4747908501886
"HH03300",47,"South Africa","Rural",5,68,"Male","Tertiary",10450,3,1,1,1,0,8.6,0,1,2025-02-22,"Partial",131.720598053653
"HH03301",189,"Zimbabwe","Rural",2,41,"Male","Tertiary",16230,0,1,1,0,0,0.6,1,0,2025-02-17,"Complete",167.156100831926
"HH03302",204,"Botswana","Urban",3,33,"Male","Tertiary",6098,0,0,1,0,0,6.4,0,0,2025-02-17,"Complete",66.9057648745365
"HH03303",189,"South Africa","Rural",4,56,"Male","Secondary",5176,3,1,1,1,0,4.4,1,0,2025-01-14,"Complete",109.899004758336
"HH03304",155,"South Africa","Rural",3,28,"Female","Secondary",5589,1,1,1,1,0,1.3,1,4,2025-02-10,"Complete",117.482017807197
"HH03305",234,"Botswana","Rural",3,55,"Male","Tertiary",1515,1,1,1,1,0,6.5,1,2,2025-03-11,"Complete",125.965224031825
"HH03306",126,"South Africa","Rural",5,55,"Male","Tertiary",4163,1,0,1,0,0,6.3,0,2,2025-03-16,"Complete",70.6655426998623
"HH03307",77,"Mozambique","Urban",6,50,"Male","Secondary",16403,2,1,1,0,1,2.6,1,4,2025-01-15,"Complete",92.1765129663981
"HH03308",203,"Botswana","Rural",5,18,"Female","No education",1775,2,1,1,1,0,2.4,0,1,2025-02-23,"Complete",189.024107833393
"HH03309",38,"Zambia","Urban",6,52,"Female","Primary",3267,1,1,1,0,1,1.1,0,1,2025-01-05,"Complete",54.3423792230897
"HH03310",34,"Botswana","Urban",1,23,"Male","Tertiary",NA,0,1,1,0,0,NA,0,3,2025-02-06,"Complete",148.282675875816
"HH03311",162,"Zambia","Rural",4,44,"Male","Secondary",2664,0,1,1,0,0,4.7,0,1,2025-02-09,"Complete",122.438087046612
"HH03312",28,"Mozambique","Urban",7,18,"Male","Secondary",5288,4,1,1,1,1,1.7,0,0,2025-02-13,"Complete",66.4065545424819
"HH03313",26,"Zambia","Rural",5,41,"Male","Secondary",3459,2,1,1,1,1,2,0,1,2025-02-09,"Complete",58.4553222870454
"HH03314",218,"Mozambique","Urban",3,44,"Male","Primary",3302,1,1,1,0,0,NA,0,2,2025-01-22,"Complete",157.918700529262
"HH03315",74,"South Africa","Rural",3,39,"Male","Primary",4995,1,1,0,1,0,6.7,0,0,2025-01-02,"Partial",116.559444356244
"HH03316",159,"South Africa","Rural",1,22,"Female","Primary",9500,0,1,0,0,1,7.8,1,3,2025-03-22,"Complete",90.4044948518276
"HH03317",197,"Zimbabwe","Rural",4,72,"Male","Secondary",665,1,1,1,0,1,2.3,0,3,2025-03-09,"Complete",116.729300515726
"HH03318",76,"Tanzania","Rural",5,70,"Female","Primary",5286,3,1,1,1,0,2.9,1,4,2025-03-16,"Partial",135.806775465608
"HH03319",100,"Tanzania","Rural",3,35,"Female","No education",1991,1,1,1,0,0,12.1,0,5,2025-03-02,"Complete",151.987354038283
"HH03320",180,"Zimbabwe","Urban",5,58,"Female","Primary",6184,0,1,1,1,1,4.8,0,1,2025-01-08,"Complete",184.781397366896
"HH03321",165,"Namibia","Urban",5,18,"Male","Primary",6738,1,1,1,1,0,2.6,0,3,2025-03-07,"Complete",196.411923784763
"HH03322",27,"Namibia","Urban",3,40,"Male","Tertiary",3417,1,1,0,1,0,NA,0,3,2025-01-01,"Complete",160.649996763095
"HH03323",117,"Mozambique","Urban",6,18,"Male","No education",2532,3,1,1,0,1,18.5,0,2,2025-03-11,"Complete",96.0580742917955
"HH03324",246,"South Africa","Rural",3,30,"Male","Tertiary",20876,1,0,1,0,0,5.3,0,3,2025-02-02,"Complete",129.954969394021
"HH03325",56,"Namibia","Rural",5,56,"Male","Primary",3748,0,1,1,0,1,15.9,0,2,2025-01-29,"Complete",132.759749982506
"HH03326",100,"Botswana","Rural",3,31,"Male","Primary",8551,2,1,1,1,0,3.4,1,2,2025-02-01,"Complete",68.8959965482354
"HH03327",58,"South Africa","Rural",4,53,"Male","Secondary",2934,2,1,0,0,1,3.5,1,3,2025-03-10,"Complete",129.562217998318
"HH03328",156,"Zimbabwe","Rural",7,42,"Male","Secondary",6457,3,0,1,1,0,1,1,3,2025-02-07,"Complete",70.700118294917
"HH03329",188,"Malawi","Rural",6,52,"Male","Secondary",NA,3,1,1,1,0,1.9,0,0,2025-03-29,"Refused",150.951608759351
"HH03330",104,"Mozambique","Rural",3,18,"Female","Secondary",19815,2,1,1,1,0,1.5,0,3,2025-01-03,"Complete",186.718285107054
"HH03331",135,"South Africa","Rural",4,47,"Male","Tertiary",11218,2,1,0,1,1,8.1,0,2,2025-03-18,"Complete",174.087573459838
"HH03332",114,"Mozambique","Rural",4,59,"Male","Secondary",15290,2,1,0,1,1,3,0,3,2025-01-27,"Complete",155.772585503291
"HH03333",205,"South Africa","Rural",4,27,"Female","Primary",1291,1,0,1,0,0,5.4,0,1,2025-03-24,"Complete",67.1113148448057
"HH03334",21,"Malawi","Urban",3,76,"Female","Secondary",2303,0,1,1,1,1,1.3,1,3,2025-03-15,"Complete",89.9263604660518
"HH03335",170,"Zambia","Rural",9,61,"Female","No education",1157,4,0,1,1,1,8.6,0,1,2025-03-28,"Complete",142.773403471801
"HH03336",108,"South Africa","Rural",3,47,"Male","Secondary",NA,1,1,1,1,0,6.8,0,3,2025-01-12,"Complete",146.857597131748
"HH03337",83,"Mozambique","Rural",4,61,"Female","Primary",3247,2,1,0,0,0,2.9,0,2,2025-03-02,"Refused",141.561464441475
"HH03338",177,"Malawi","Urban",4,49,"Male","Tertiary",20289,0,1,1,1,1,1.3,0,1,2025-02-12,"Complete",146.601717500016
"HH03339",102,"Zambia","Urban",4,46,"Male","Secondary",3218,0,1,1,0,0,3,1,1,2025-03-14,"Complete",161.651073163375
"HH03340",32,"Zimbabwe","Urban",5,35,"Female","No education",NA,3,1,1,0,1,4,1,3,2025-01-25,"Partial",168.618492386304
"HH03341",69,"South Africa","Rural",3,53,"Male","Secondary",9197,0,1,1,0,0,1.7,1,3,2025-01-10,"Complete",108.832717849873
"HH03342",114,"South Africa","Rural",7,32,"Male","Tertiary",3329,1,1,1,0,0,2.6,1,3,2025-01-15,"Complete",184.934395737946
"HH03343",39,"Botswana","Rural",8,57,"Female","Secondary",4809,1,0,1,1,1,3.6,0,1,2025-02-13,"Partial",89.045769139193
"HH03344",103,"South Africa","Rural",2,50,"Male","Tertiary",10793,1,1,1,0,0,1,1,2,2025-01-13,"Partial",120.459021534771
"HH03345",136,"South Africa","Rural",4,42,"Male","Tertiary",12491,1,1,0,1,1,5.2,0,3,2025-02-21,"Complete",106.750426790677
"HH03346",137,"Malawi","Rural",4,37,"Female","Secondary",NA,2,1,1,0,1,3.3,0,0,2025-03-06,"Complete",136.324804811738
"HH03347",8,"Mozambique","Rural",5,47,"Female","Secondary",13485,3,1,0,0,0,10.5,1,3,2025-01-23,"Complete",126.411528314929
"HH03348",43,"Zambia","Urban",6,33,"Female","Tertiary",14010,1,1,1,0,0,1,1,4,2025-01-14,"Complete",180.119864083827
"HH03349",114,"Mozambique","Rural",5,34,"Female","No education",2047,2,1,0,0,0,4,1,1,2025-01-04,"Complete",176.759961887728
"HH03350",226,"Zimbabwe","Rural",7,45,"Male","No education",2919,1,1,1,0,0,NA,0,4,2025-02-05,"Complete",135.527112882119
"HH03351",197,"Botswana","Rural",4,27,"Male","Secondary",8299,2,1,1,0,1,6,0,1,2025-03-24,"Complete",158.151322719641
"HH03352",242,"Mozambique","Urban",5,29,"Male","Primary",5151,0,1,1,1,0,NA,1,4,2025-02-03,"Complete",60.1479285396636
"HH03353",83,"South Africa","Rural",5,29,"Male","Primary",2930,1,0,1,1,1,4.7,0,1,2025-02-28,"Complete",53.5289542516693
"HH03354",25,"Zambia","Rural",2,51,"Female","Secondary",10258,0,1,1,0,0,6,0,1,2025-03-15,"Complete",130.033673823345
"HH03355",169,"Botswana","Rural",5,56,"Male","Primary",2701,3,1,1,1,0,3.4,1,0,2025-03-03,"Complete",91.3032961427234
"HH03356",80,"Namibia","Urban",4,38,"Male","Secondary",NA,0,1,1,0,0,3.6,0,1,2025-02-27,"Complete",68.8471802743152
"HH03357",96,"Malawi","Rural",3,43,"Female","Primary",6907,1,1,1,0,0,8.7,0,1,2025-03-09,"Complete",144.008851784747
"HH03358",164,"Zambia","Urban",5,38,"Male","Secondary",8683,3,1,1,0,0,0.8,0,0,2025-03-04,"Partial",55.3459204616956
"HH03359",64,"Mozambique","Urban",5,69,"Female","No education",3634,0,1,1,1,0,3.2,1,4,2025-03-31,"Complete",184.077906503808
"HH03360",107,"Zambia","Rural",3,44,"Female","Primary",3037,1,0,0,0,0,0.8,1,1,2025-03-02,"Complete",101.4585252502
"HH03361",43,"Tanzania","Rural",5,52,"Male","Secondary",1400,4,0,1,1,0,4.1,0,7,2025-02-05,"Complete",113.33248228766
"HH03362",212,"Mozambique","Urban",2,47,"Female","Secondary",4778,1,0,1,0,0,NA,0,0,2025-03-09,"Complete",56.1242453055456
"HH03363",2,"Zambia","Rural",8,42,"Male","Secondary",4141,3,0,1,1,0,2.1,1,0,2025-02-17,"Complete",89.8087611771189
"HH03364",140,"Mozambique","Rural",8,28,"Female","No education",3535,3,1,0,0,0,4.8,0,7,2025-02-26,"Complete",189.222206152044
"HH03365",242,"Mozambique","Rural",3,49,"Male","No education",2991,2,1,1,0,0,2.2,1,1,2025-03-28,"Complete",195.704003609717
"HH03366",47,"Tanzania","Rural",2,56,"Male","Secondary",3278,0,1,1,1,1,6.4,0,0,2025-03-05,"Complete",96.8136590672657
"HH03367",164,"Malawi","Urban",5,43,"Male","Primary",20388,1,1,1,0,1,2.2,0,1,2025-01-16,"Complete",89.7727528703399
"HH03368",7,"South Africa","Rural",8,64,"Male","Primary",4089,6,1,1,0,1,1.8,0,2,2025-03-24,"Complete",128.532138466835
"HH03369",126,"Botswana","Rural",7,25,"Female","Secondary",7655,2,1,0,1,0,1.6,0,2,2025-02-18,"Complete",178.405819577165
"HH03370",152,"Zimbabwe","Urban",8,55,"Female","Tertiary",24391,5,0,1,0,0,4.9,0,1,2025-01-16,"Complete",132.078060973436
"HH03371",238,"Zambia","Urban",6,30,"Male","Secondary",18909,2,0,0,1,0,4.1,0,4,2025-01-06,"Complete",53.635249461513
"HH03372",80,"South Africa","Rural",6,55,"Female","Tertiary",2778,4,0,1,0,0,0.4,0,3,2025-03-12,"Complete",180.666520632803
"HH03373",76,"Tanzania","Rural",3,83,"Female","Secondary",4879,2,1,1,1,1,1.4,0,4,2025-03-18,"Complete",71.8835961888544
