"household_id","panel","wave","panel_wave","income","employment","expenditure"
"P4_H439",4,6,3,42474,1,56834
"P4_H440",4,6,3,41233,0,28137
"P4_H441",4,6,3,33117,0,24064
"P4_H442",4,6,3,61359,1,61304
"P4_H443",4,6,3,61861,0,34890
"P4_H444",4,6,3,61286,1,53663
"P4_H445",4,6,3,44340,0,36206
"P4_H446",4,6,3,84207,0,35266
"P4_H447",4,6,3,46925,1,48521
"P4_H448",4,6,3,35902,1,45390
"P4_H449",4,6,3,72806,1,51890
"P4_H450",4,6,3,54123,0,48320
"P4_H451",4,6,3,62553,0,82987
"P4_H452",4,6,3,50965,1,35653
"P4_H453",4,6,3,51540,1,56984
"P4_H454",4,6,3,260968,1,25630
"P4_H455",4,6,3,44820,1,53333
"P4_H456",4,6,3,37465,0,48828
"P4_H457",4,6,3,98424,1,44344
"P4_H458",4,6,3,70100,0,48733
"P4_H459",4,6,3,59646,0,30896
"P4_H460",4,6,3,68013,0,48171
"P4_H461",4,6,3,31450,1,25604
"P4_H462",4,6,3,112403,0,52545
"P4_H463",4,6,3,55536,0,42770
"P4_H464",4,6,3,32700,0,50834
"P4_H465",4,6,3,39544,0,31696
"P4_H466",4,6,3,59322,1,62120
"P4_H467",4,6,3,82756,1,32963
"P4_H468",4,6,3,51126,1,62990
"P4_H469",4,6,3,102630,1,28324
"P4_H470",4,6,3,55943,1,53041
"P4_H471",4,6,3,49236,0,37973
"P4_H472",4,6,3,27173,1,47397
"P4_H473",4,6,3,50664,0,32538
"P4_H474",4,6,3,18401,0,35281
"P4_H475",4,6,3,25027,1,62579
"P4_H476",4,6,3,50178,1,38826
"P4_H477",4,6,3,36881,1,50624
"P4_H478",4,6,3,26924,0,30802
"P4_H479",4,6,3,41588,1,64869
"P4_H480",4,6,3,58936,1,59311
"P4_H481",4,6,3,72879,1,36737
"P4_H482",4,6,3,34199,1,47642
"P4_H483",4,6,3,64632,1,37806
"P4_H484",4,6,3,97698,1,47985
"P4_H485",4,6,3,35794,0,58076
"P4_H486",4,6,3,42949,1,30519
"P4_H487",4,6,3,96817,0,51093
"P4_H488",4,6,3,32469,1,35279
"P4_H489",4,6,3,71638,1,59510
"P4_H490",4,6,3,55764,1,28791
"P4_H491",4,6,3,46000,1,69764
"P4_H492",4,6,3,32175,1,59742
"P4_H493",4,6,3,44981,1,27473
"P4_H494",4,6,3,35752,1,37934
"P4_H495",4,6,3,78036,1,35937
"P4_H496",4,6,3,91009,0,28717
"P4_H497",4,6,3,36577,1,52350
"P4_H498",4,6,3,42956,0,51331
"P4_H499",4,6,3,63202,0,24122
"P4_H500",4,6,3,28665,1,39777
"P4_H501",4,6,3,37569,1,51521
"P4_H502",4,6,3,29870,0,26459
"P4_H503",4,6,3,81874,0,64554
"P4_H504",4,6,3,62538,0,48435
"P4_H505",4,6,3,32276,0,48422
"P4_H506",4,6,3,73397,0,53234
"P4_H507",4,6,3,43603,0,43075
"P4_H508",4,6,3,51645,1,57479
"P4_H509",4,6,3,54257,0,46403
"P4_H510",4,6,3,78557,0,54795
"P4_H511",4,6,3,55600,1,67279
"P4_H512",4,6,3,50646,1,35972
"P4_H513",4,6,3,56581,1,71802
"P4_H514",4,6,3,74905,0,36291
"P4_H515",4,6,3,60848,1,38147
"P4_H516",4,6,3,37575,0,19795
"P4_H517",4,6,3,64216,1,34262
"P4_H518",4,6,3,42364,0,50043
"P4_H519",4,6,3,51403,1,46167
"P4_H520",4,6,3,31095,1,79132
"P4_H521",4,6,3,72088,1,36920
"P4_H522",4,6,3,49397,1,45139
"P4_H523",4,6,3,82352,1,54775
"P4_H524",4,6,3,82519,1,76581
"P4_H525",4,6,3,29008,1,40251
"P4_H526",4,6,3,67554,0,43167
"P4_H527",4,6,3,48637,1,39773
"P4_H528",4,6,3,43199,1,45941
"P4_H529",4,6,3,53134,1,45285
"P4_H530",4,6,3,34367,1,44276
"P4_H531",4,6,3,55054,1,54733
"P4_H532",4,6,3,54147,1,40066
"P4_H533",4,6,3,44842,1,48357
"P4_H534",4,6,3,37038,1,45697
"P4_H535",4,6,3,78747,1,49444
"P4_H536",4,6,3,41891,1,51697
"P4_H537",4,6,3,90426,1,48620
"P4_H538",4,6,3,51488,0,53399
"P4_H539",4,6,3,49833,0,28263
"P4_H540",4,6,3,36328,1,53488
"P4_H541",4,6,3,45903,1,34294
"P4_H542",4,6,3,55171,1,48280
"P4_H543",4,6,3,138049,0,36510
"P4_H544",4,6,3,40757,1,75017
"P4_H545",4,6,3,80405,0,49330
"P4_H546",4,6,3,57707,0,49224
"P4_H547",4,6,3,41852,1,35591
"P4_H548",4,6,3,45276,0,53042
"P4_H549",4,6,3,83727,1,58149
"P4_H550",4,6,3,56040,1,35223
"P4_H551",4,6,3,76936,1,28381
"P4_H552",4,6,3,32465,1,27947
"P4_H553",4,6,3,30560,1,55783
"P4_H554",4,6,3,31771,0,68954
"P4_H555",4,6,3,43397,0,65342
"P4_H556",4,6,3,110706,1,36353
"P4_H557",4,6,3,101772,1,53488
"P4_H558",4,6,3,47426,1,57714
"P4_H559",4,6,3,36716,1,35990
"P4_H560",4,6,3,86231,0,44464
"P4_H561",4,6,3,29515,1,32927
"P4_H562",4,6,3,46087,1,37037
"P4_H563",4,6,3,214575,1,45319
"P4_H564",4,6,3,28409,0,37671
"P4_H565",4,6,3,66558,1,61164
"P4_H566",4,6,3,71063,1,28140
"P4_H567",4,6,3,48325,1,23733
"P4_H568",4,6,3,66824,0,37453
"P4_H569",4,6,3,49056,1,44708
"P4_H570",4,6,3,55750,1,42895
"P4_H571",4,6,3,79047,0,36971
"P4_H572",4,6,3,39245,1,40903
"P4_H573",4,6,3,31611,0,52155
"P4_H574",4,6,3,52980,1,29327
"P4_H575",4,6,3,117666,0,51894
"P4_H576",4,6,3,20698,1,52396
"P4_H577",4,6,3,64928,0,37162
"P4_H578",4,6,3,39272,0,33906
"P4_H579",4,6,3,108776,1,25419
"P4_H580",4,6,3,67669,1,43918
"P4_H581",4,6,3,47842,0,43904
"P4_H582",4,6,3,38269,1,47337
"P4_H583",4,6,3,49305,1,46797
"P4_H584",4,6,3,79949,0,47038
"P4_H585",4,6,3,37682,1,47367
"P4_H586",4,6,3,47817,0,41416
"P4_H587",4,6,3,38348,1,45564
"P4_H588",4,6,3,28391,1,34634
"P4_H589",4,6,3,32390,1,37512
"P4_H590",4,6,3,64013,1,48621
"P4_H591",4,6,3,48048,1,40115
"P4_H592",4,6,3,50579,0,59751
"P4_H593",4,6,3,49610,0,72731
"P4_H594",4,6,3,81606,0,25582
"P4_H595",4,6,3,78506,1,36487
"P4_H596",4,6,3,65639,0,37721
"P4_H597",4,6,3,90430,0,58280
"P4_H598",4,6,3,89268,1,41128
"P4_H599",4,6,3,60355,0,35328
"P4_H600",4,6,3,91501,1,60541
"P4_H601",4,6,3,66936,0,37578
"P4_H602",4,6,3,57241,0,42218
"P4_H603",4,6,3,43089,1,52950
"P4_H604",4,6,3,48773,1,40590
"P4_H605",4,6,3,65681,1,39243
"P4_H606",4,6,3,129755,0,37832
"P4_H607",4,6,3,36666,1,46939
"P4_H608",4,6,3,77632,0,66089
"P4_H609",4,6,3,54526,1,34645
"P4_H610",4,6,3,54352,1,49961
"P4_H611",4,6,3,58404,0,25839
"P4_H612",4,6,3,42395,1,36947
"P4_H613",4,6,3,45151,0,42230
"P4_H614",4,6,3,35402,0,49000
"P4_H615",4,6,3,25819,1,31832
"P4_H616",4,6,3,41745,0,44357
"P4_H617",4,6,3,35353,1,62553
"P4_H618",4,6,3,97740,0,60311
"P4_H619",4,6,3,52247,1,63342
"P4_H620",4,6,3,29950,0,44599
"P4_H621",4,6,3,34555,1,39435
"P4_H622",4,6,3,85254,1,46374
"P4_H623",4,6,3,65171,0,37556
"P4_H624",4,6,3,52191,1,51809
"P4_H625",4,6,3,50022,1,32649
"P4_H626",4,6,3,27198,0,35146
"P4_H627",4,6,3,39435,0,52894
"P4_H628",4,6,3,53048,1,54877
"P4_H629",4,6,3,74835,0,48093
"P4_H630",4,6,3,35959,1,29724
"P4_H631",4,6,3,97566,0,58616
"P4_H632",4,6,3,46310,0,83451
"P4_H633",4,6,3,74675,1,49076
"P4_H634",4,6,3,39919,1,43948
"P4_H635",4,6,3,62664,1,33843
"P4_H636",4,6,3,60446,1,50168
"P4_H637",4,6,3,40083,0,34613
"P4_H638",4,6,3,28621,1,47359
"P4_H639",4,6,3,74092,1,46830
"P4_H640",4,6,3,100654,1,49466
"P4_H641",4,6,3,24949,1,35877
"P4_H642",4,6,3,25954,1,44761
"P4_H643",4,6,3,65858,1,38737
"P4_H644",4,6,3,30422,1,36720
"P4_H645",4,6,3,79480,1,35625
"P4_H646",4,6,3,48691,1,60933
"P4_H647",4,6,3,121152,0,45442
"P4_H648",4,6,3,48223,1,43788
"P4_H649",4,6,3,53626,1,36932
"P4_H650",4,6,3,73118,1,42627
"P4_H651",4,6,3,49198,1,17327
"P4_H652",4,6,3,69363,1,80753
"P4_H653",4,6,3,61868,1,74174
"P4_H654",4,6,3,71097,1,45542
"P4_H655",4,6,3,62841,1,34172
"P4_H656",4,6,3,17898,1,43300
"P4_H657",4,6,3,54877,1,42704
"P4_H658",4,6,3,45740,1,43561
"P4_H659",4,6,3,77763,1,60644
"P4_H660",4,6,3,92879,1,41251
"P4_H661",4,6,3,43550,1,34247
"P4_H662",4,6,3,45943,0,41858
"P4_H663",4,6,3,53171,0,36809
"P4_H664",4,6,3,103206,1,36209
"P4_H665",4,6,3,76618,1,35088
"P4_H666",4,6,3,57585,0,68113
"P4_H667",4,6,3,58397,1,28408
"P4_H668",4,6,3,46218,1,52942
"P4_H669",4,6,3,43248,1,55070
"P4_H670",4,6,3,46008,1,53323
"P4_H671",4,6,3,54117,1,23845
"P4_H672",4,6,3,52338,1,37337
"P4_H673",4,6,3,18872,1,26712
"P4_H674",4,6,3,100522,1,54512
"P4_H675",4,6,3,30477,0,48336
"P4_H676",4,6,3,45272,1,31831
"P4_H677",4,6,3,47472,1,26241
"P4_H678",4,6,3,46253,1,58531
"P4_H679",4,6,3,87544,1,42265
"P4_H680",4,6,3,50746,1,36334
"P4_H681",4,6,3,105342,1,24116
"P4_H682",4,6,3,75026,1,61702
"P4_H683",4,6,3,122341,0,97087
"P4_H684",4,6,3,81351,1,76127
"P4_H685",4,6,3,49655,0,39761
"P4_H686",4,6,3,103459,1,42970
"P4_H687",4,6,3,34840,1,52309
"P4_H688",4,6,3,46815,1,54819
"P4_H689",4,6,3,34252,0,71122
"P4_H690",4,6,3,29693,1,50349
"P4_H691",4,6,3,77620,0,40914
"P4_H692",4,6,3,62173,1,42798
"P4_H693",4,6,3,50071,1,38723
"P4_H694",4,6,3,75496,1,46423
"P4_H695",4,6,3,58477,1,50588
"P4_H696",4,6,3,34695,0,61190
"P4_H697",4,6,3,106446,0,40168
"P4_H698",4,6,3,41960,1,53785
"P4_H699",4,6,3,44610,1,39844
"P4_H700",4,6,3,57423,1,50191
"P4_H701",4,6,3,39829,1,39190
"P4_H702",4,6,3,39735,1,35716
"P4_H703",4,6,3,74369,1,33486
"P4_H704",4,6,3,31773,0,61343
"P4_H705",4,6,3,47359,0,39830
"P4_H706",4,6,3,48631,0,42789
"P4_H707",4,6,3,27776,1,84090
"P4_H708",4,6,3,52820,1,34561
"P4_H709",4,6,3,59346,0,52524
"P4_H710",4,6,3,44104,0,27175
"P4_H711",4,6,3,73879,1,37004
"P4_H712",4,6,3,45892,1,49734
"P4_H713",4,6,3,86156,1,43729
"P4_H714",4,6,3,76792,0,33397
"P4_H715",4,6,3,43172,0,56702
"P4_H716",4,6,3,21813,1,59344
"P4_H717",4,6,3,65393,1,46650
"P4_H718",4,6,3,47820,1,34919
"P4_H719",4,6,3,105336,1,62925
"P4_H720",4,6,3,37673,0,45854
"P4_H721",4,6,3,52967,1,32526
"P4_H722",4,6,3,62122,0,56669
"P4_H723",4,6,3,73413,1,98469
"P4_H724",4,6,3,65710,1,61492
"P4_H725",4,6,3,37964,0,126418
"P4_H726",4,6,3,47861,1,52744
"P4_H727",4,6,3,44504,1,30948
"P4_H728",4,6,3,48120,1,40494
"P4_H729",4,6,3,66485,0,41497
"P4_H730",4,6,3,38352,1,40631
"P4_H731",4,6,3,33225,1,42789
"P4_H732",4,6,3,48621,1,34963
"P4_H733",4,6,3,67014,0,39596
"P4_H734",4,6,3,41765,1,41507
"P4_H735",4,6,3,56836,1,53342
"P4_H736",4,6,3,48528,1,36124
"P4_H737",4,6,3,71098,0,54214
"P4_H738",4,6,3,68059,1,28089
"P4_H739",4,6,3,83423,1,37525
"P4_H740",4,6,3,65423,0,45703
"P4_H741",4,6,3,63288,0,49682
"P4_H742",4,6,3,54570,1,66582
"P4_H743",4,6,3,70520,0,50994
"P4_H744",4,6,3,30006,1,23581
"P4_H745",4,6,3,71265,1,75630
"P4_H746",4,6,3,43945,1,41577
"P4_H747",4,6,3,33571,0,89277
"P4_H748",4,6,3,42720,1,39720
"P4_H749",4,6,3,24692,0,25851
"P4_H750",4,6,3,30318,1,37480
"P4_H751",4,6,3,53603,1,44270
"P4_H752",4,6,3,38849,1,36112
"P4_H753",4,6,3,100420,1,31129
"P4_H754",4,6,3,77106,1,59027
"P4_H755",4,6,3,90040,1,40513
"P4_H756",4,6,3,29233,0,55514
"P4_H757",4,6,3,80579,0,54881
"P4_H758",4,6,3,79314,0,23697
"P4_H759",4,6,3,43068,1,52536
"P4_H760",4,6,3,42640,0,35289
"P4_H761",4,6,3,40079,1,30790
"P4_H762",4,6,3,76302,1,60733
"P4_H763",4,6,3,26131,0,54386
"P4_H764",4,6,3,80161,1,38870
"P4_H765",4,6,3,83246,1,39318
"P4_H766",4,6,3,41058,0,44988
"P4_H767",4,6,3,45367,1,40621
"P4_H768",4,6,3,32802,1,38116
"P4_H769",4,6,3,78881,1,32774
"P4_H770",4,6,3,76086,0,36371
"P4_H771",4,6,3,67789,0,45492
"P4_H772",4,6,3,62279,1,44431
"P4_H773",4,6,3,31908,0,43788
"P4_H774",4,6,3,20196,1,30697
"P4_H775",4,6,3,51686,1,41338
"P4_H776",4,6,3,74581,0,84759
"P4_H777",4,6,3,37561,1,57910
"P4_H778",4,6,3,42981,1,52341
"P4_H779",4,6,3,40507,0,52777
"P4_H780",4,6,3,36039,0,36480
"P4_H781",4,6,3,51624,1,51079
"P4_H782",4,6,3,50979,1,28228
"P4_H783",4,6,3,48263,1,53789
"P4_H784",4,6,3,138738,0,45668
"P4_H785",4,6,3,75808,1,49716
"P4_H786",4,6,3,33414,1,31266
"P4_H787",4,6,3,71569,0,31934
"P4_H788",4,6,3,84582,1,55571
"P4_H789",4,6,3,27050,0,35324
"P4_H790",4,6,3,31698,0,66744
"P4_H791",4,6,3,39723,1,43383
"P4_H792",4,6,3,33231,0,32081
"P4_H793",4,6,3,30429,0,43469
"P4_H794",4,6,3,21498,1,68948
"P4_H795",4,6,3,42955,1,76162
"P4_H796",4,6,3,91070,0,68347
"P4_H797",4,6,3,54954,1,40732
"P4_H798",4,6,3,57817,0,73466
"P4_H799",4,6,3,59469,0,35237
"P4_H800",4,6,3,49948,1,37771
"P4_H801",4,6,3,52970,1,50875
"P4_H802",4,6,3,46669,1,36702
"P4_H803",4,6,3,52090,0,47767
"P4_H804",4,6,3,48370,1,60215
"P4_H805",4,6,3,104361,1,28500
"P4_H806",4,6,3,41084,1,39760
"P4_H807",4,6,3,46870,0,38692
"P4_H808",4,6,3,48339,1,66995
"P4_H809",4,6,3,55697,1,38094
"P4_H810",4,6,3,65701,0,33139
"P4_H811",4,6,3,48869,1,37577
"P4_H812",4,6,3,73909,1,37215
"P4_H813",4,6,3,48760,1,24720
"P4_H814",4,6,3,62782,0,40987
"P4_H815",4,6,3,59796,1,56049
"P4_H816",4,6,3,82331,0,54908
"P4_H817",4,6,3,43654,1,29581
"P4_H818",4,6,3,26914,0,44473
"P4_H819",4,6,3,123768,1,38853
"P4_H820",4,6,3,21880,1,38786
"P4_H821",4,6,3,56503,1,28444
"P4_H822",4,6,3,61455,0,38740
"P4_H823",4,6,3,31404,1,36551
"P4_H824",4,6,3,44410,1,77573
"P4_H825",4,6,3,44860,0,41492
"P4_H826",4,6,3,28710,1,38523
"P4_H827",4,6,3,17186,0,55348
"P4_H828",4,6,3,46387,1,26517
"P4_H829",4,6,3,66007,0,26897
"P4_H830",4,6,3,68501,0,32245
"P4_H831",4,6,3,98511,1,45008
"P4_H832",4,6,3,38608,1,27118
"P4_H833",4,6,3,38422,1,34535
"P4_H834",4,6,3,78997,0,53322
"P4_H835",4,6,3,97777,0,50477
"P4_H836",4,6,3,52066,0,43044
"P4_H837",4,6,3,51596,1,37178
"P4_H838",4,6,3,29769,1,57525
"P4_H839",4,6,3,43392,0,49598
"P4_H840",4,6,3,64368,0,58510
"P4_H841",4,6,3,73169,1,50391
"P4_H842",4,6,3,78309,1,59616
"P4_H843",4,6,3,44742,1,28541
"P4_H844",4,6,3,31434,1,36531
"P4_H845",4,6,3,41242,1,60717
"P4_H846",4,6,3,137330,1,35947
"P4_H847",4,6,3,61701,1,47627
"P4_H848",4,6,3,48159,1,43380
"P4_H849",4,6,3,59351,0,34079
"P4_H850",4,6,3,70179,0,36904
"P4_H851",4,6,3,45906,1,36696
"P4_H852",4,6,3,96678,0,27800
"P4_H853",4,6,3,23984,0,53473
"P4_H854",4,6,3,125050,0,35329
"P4_H855",4,6,3,33341,1,73114
"P4_H856",4,6,3,63767,1,44550
"P4_H857",4,6,3,55208,0,46182
"P4_H858",4,6,3,48056,0,33972
"P4_H859",4,6,3,58341,1,37942
"P4_H860",4,6,3,56240,0,38198
"P4_H861",4,6,3,63973,1,57627
"P4_H862",4,6,3,63903,1,40442
"P4_H863",4,6,3,62680,1,41132
"P4_H864",4,6,3,56525,1,43348
"P4_H865",4,6,3,93113,1,39815
"P4_H866",4,6,3,35691,0,33834
"P4_H867",4,6,3,77874,1,34458
"P4_H868",4,6,3,60179,1,20661
"P4_H869",4,6,3,47464,0,40221
"P4_H870",4,6,3,59501,1,45556
"P4_H871",4,6,3,89359,0,63869
"P4_H872",4,6,3,40575,1,37066
"P4_H873",4,6,3,59520,1,37690
"P4_H874",4,6,3,65863,1,42219
"P4_H875",4,6,3,33571,1,60316
"P4_H876",4,6,3,63002,1,38184
"P4_H877",4,6,3,39997,1,44349
"P4_H878",4,6,3,54774,1,54397
"P4_H879",4,6,3,58959,1,58475
"P4_H880",4,6,3,44987,1,52927
"P4_H881",4,6,3,48731,1,37610
"P4_H882",4,6,3,113445,1,36069
"P4_H883",4,6,3,108824,1,48474
"P4_H884",4,6,3,26518,1,51477
"P4_H885",4,6,3,40106,1,40106
"P4_H886",4,6,3,67385,1,48578
"P4_H887",4,6,3,42137,0,97691
"P4_H888",4,6,3,30227,1,47263
"P4_H889",4,6,3,27360,0,86282
"P4_H890",4,6,3,90959,1,34515
"P4_H891",4,6,3,70639,1,39700
"P4_H892",4,6,3,53933,1,58193
"P4_H893",4,6,3,66033,0,46746
"P4_H894",4,6,3,111147,1,27002
"P4_H895",4,6,3,53502,1,34886
"P4_H896",4,6,3,70984,1,30564
"P4_H897",4,6,3,27386,1,49659
"P4_H898",4,6,3,81067,1,43975
"P4_H899",4,6,3,39555,0,31264
"P4_H900",4,6,3,49182,0,32727
"P4_H901",4,6,3,40469,1,29482
"P4_H902",4,6,3,26256,1,47405
"P4_H903",4,6,3,42673,1,52899
"P4_H904",4,6,3,83624,0,74475
"P4_H905",4,6,3,69792,1,32306
"P4_H906",4,6,3,87428,0,32383
"P4_H907",4,6,3,37569,1,34755
"P4_H908",4,6,3,37193,0,38361
"P4_H909",4,6,3,23760,1,59235
"P4_H910",4,6,3,51005,1,40847
"P4_H911",4,6,3,91741,1,75380
"P4_H912",4,6,3,61500,1,36999
"P4_H913",4,6,3,44600,0,61264
"P4_H914",4,6,3,81502,1,47194
"P4_H915",4,6,3,84878,0,67311
"P4_H916",4,6,3,38833,0,49514
"P4_H917",4,6,3,33185,1,45062
"P4_H918",4,6,3,29660,1,32769
"P4_H919",4,6,3,49071,1,33555
"P4_H920",4,6,3,64103,1,64811
"P4_H921",4,6,3,34572,0,27523
"P4_H922",4,6,3,47872,0,42680
"P4_H923",4,6,3,52244,1,42640
"P4_H924",4,6,3,97144,1,46559
"P4_H925",4,6,3,25064,1,32778
"P4_H926",4,6,3,109213,1,25679
"P4_H927",4,6,3,43588,1,32038
"P4_H928",4,6,3,31985,1,30719
"P4_H929",4,6,3,79443,1,55939
"P4_H930",4,6,3,68009,1,34716
"P4_H931",4,6,3,50772,1,37765
"P4_H932",4,6,3,53132,0,38312
"P4_H933",4,6,3,89671,1,94492
"P4_H934",4,6,3,55041,0,38642
"P4_H935",4,6,3,72859,0,44887
"P4_H936",4,6,3,86055,1,24420
"P4_H937",4,6,3,75985,1,62360
"P4_H938",4,6,3,23826,1,54264
"P4_H939",4,6,3,38610,1,39081
"P4_H940",4,6,3,108182,0,42860
"P4_H941",4,6,3,116629,1,38932
"P4_H942",4,6,3,27424,1,29383
"P4_H943",4,6,3,80568,1,50497
"P4_H944",4,6,3,108782,0,57172
"P4_H945",4,6,3,35981,1,51871
"P4_H946",4,6,3,67952,1,37382
"P4_H947",4,6,3,163084,1,42470
"P4_H948",4,6,3,27978,1,43073
"P4_H949",4,6,3,71691,0,38656
"P4_H950",4,6,3,77308,0,32786
"P4_H951",4,6,3,67921,0,47105
"P4_H952",4,6,3,58371,1,76849
"P4_H953",4,6,3,24556,1,58319
"P4_H954",4,6,3,83817,1,35509
"P4_H955",4,6,3,34976,1,28426
"P4_H956",4,6,3,39424,1,47676
"P4_H957",4,6,3,71781,1,55633
"P4_H958",4,6,3,51661,0,36143
"P4_H959",4,6,3,36450,1,62793
"P4_H960",4,6,3,53901,1,47316
"P4_H961",4,6,3,64301,1,42570
"P4_H962",4,6,3,93362,0,41478
"P4_H963",4,6,3,87419,1,34340
"P4_H964",4,6,3,88795,1,31165
"P4_H965",4,6,3,62149,0,37260
"P4_H966",4,6,3,64680,0,33555
"P4_H967",4,6,3,54059,1,22670
"P4_H968",4,6,3,62798,1,33148
"P4_H969",4,6,3,39827,1,40732
"P4_H970",4,6,3,59176,1,81293
"P4_H971",4,6,3,33871,1,63445
"P4_H972",4,6,3,33825,1,57389
"P4_H973",4,6,3,85150,1,32617
"P4_H974",4,6,3,146580,1,64559
"P4_H975",4,6,3,55357,1,69614
"P4_H976",4,6,3,55227,0,35797
"P4_H977",4,6,3,81184,1,29134
"P4_H978",4,6,3,34937,1,43460
"P4_H979",4,6,3,60888,1,46819
"P4_H980",4,6,3,48942,0,75405
"P4_H981",4,6,3,85634,1,31792
"P4_H982",4,6,3,43860,1,54110
"P4_H983",4,6,3,39421,1,31383
"P4_H984",4,6,3,66033,1,48000
"P4_H985",4,6,3,72387,1,58815
"P4_H986",4,6,3,33964,1,63226
"P4_H987",4,6,3,69086,1,37823
"P4_H988",4,6,3,30237,0,37864
"P4_H989",4,6,3,54925,1,77376
"P4_H990",4,6,3,117605,1,43335
"P4_H991",4,6,3,72913,1,48054
"P4_H992",4,6,3,91406,0,29815
"P4_H993",4,6,3,31633,1,44914
"P4_H994",4,6,3,41491,0,50059
"P4_H995",4,6,3,55852,1,75500
"P4_H996",4,6,3,45885,1,43166
"P4_H997",4,6,3,48369,1,34246
"P4_H998",4,6,3,41687,1,33964
"P4_H999",4,6,3,47764,1,38505
"P4_H1000",4,6,3,38174,1,32890
"P5_H1",5,6,2,91848,1,30144
"P5_H2",5,6,2,51460,0,39577
"P5_H3",5,6,2,45401,0,37938
"P5_H4",5,6,2,53495,1,44493
"P5_H5",5,6,2,48788,0,38039
"P5_H6",5,6,2,22424,1,38200
"P5_H7",5,6,2,59852,1,33810
"P5_H8",5,6,2,59461,1,60200
"P5_H9",5,6,2,100260,0,29108
"P5_H10",5,6,2,38690,1,59377
"P5_H11",5,6,2,50048,1,35314
"P5_H12",5,6,2,99457,0,42921
"P5_H13",5,6,2,58293,0,41756
"P5_H14",5,6,2,77344,1,72674
"P5_H15",5,6,2,39235,1,47044
"P5_H16",5,6,2,53644,0,58181
"P5_H17",5,6,2,33545,0,68316
"P5_H18",5,6,2,35887,1,27987
"P5_H19",5,6,2,70793,1,83668
"P5_H20",5,6,2,35588,1,44646
"P5_H21",5,6,2,41501,0,43712
"P5_H22",5,6,2,46315,0,57019
"P5_H23",5,6,2,40879,0,22355
"P5_H24",5,6,2,101183,1,26899
"P5_H25",5,6,2,38243,0,42560
"P5_H26",5,6,2,60389,1,27916
"P5_H27",5,6,2,34768,1,53291
"P5_H28",5,6,2,75714,1,60305
"P5_H29",5,6,2,98950,1,39542
"P5_H30",5,6,2,64516,1,34135
"P5_H31",5,6,2,47489,1,67948
"P5_H32",5,6,2,130031,1,55163
"P5_H33",5,6,2,34423,1,55127
"P5_H34",5,6,2,67263,1,50199
"P5_H35",5,6,2,55842,0,47322
"P5_H36",5,6,2,103670,1,30407
"P5_H37",5,6,2,45393,1,32442
"P5_H38",5,6,2,15385,1,72475
"P5_H39",5,6,2,72594,1,35027
"P5_H40",5,6,2,27089,1,44746
"P5_H41",5,6,2,65196,1,33518
"P5_H42",5,6,2,26816,0,24600
"P5_H43",5,6,2,52708,1,21914
"P5_H44",5,6,2,70964,1,30427
"P5_H45",5,6,2,86115,1,40433
"P5_H46",5,6,2,86406,0,56291
"P5_H47",5,6,2,26110,0,64605
"P5_H48",5,6,2,21959,0,26867
"P5_H49",5,6,2,68044,1,51669
"P5_H50",5,6,2,36597,1,34462
"P5_H51",5,6,2,27168,1,39815
"P5_H52",5,6,2,42693,1,58443
"P5_H53",5,6,2,62134,0,40754
"P5_H54",5,6,2,74467,1,65822
"P5_H55",5,6,2,66087,1,39597
"P5_H56",5,6,2,74273,1,31832
"P5_H57",5,6,2,83543,1,41302
"P5_H58",5,6,2,102420,1,44914
"P5_H59",5,6,2,70720,1,34763
"P5_H60",5,6,2,35784,0,34387
"P5_H61",5,6,2,42830,1,40509
"P5_H62",5,6,2,45741,1,36813
"P5_H63",5,6,2,59484,0,36665
"P5_H64",5,6,2,57834,0,64281
"P5_H65",5,6,2,31936,1,27209
"P5_H66",5,6,2,79468,1,19614
"P5_H67",5,6,2,60525,0,40444
"P5_H68",5,6,2,40221,0,67778
"P5_H69",5,6,2,69179,1,41722
"P5_H70",5,6,2,72888,0,32942
"P5_H71",5,6,2,56238,1,30141
"P5_H72",5,6,2,61723,1,64539
"P5_H73",5,6,2,24050,0,61293
"P5_H74",5,6,2,58770,1,30455
"P5_H75",5,6,2,35966,1,47441
"P5_H76",5,6,2,38669,1,41130
"P5_H77",5,6,2,69051,1,83620
"P5_H78",5,6,2,34720,0,53823
"P5_H79",5,6,2,60980,1,39939
"P5_H80",5,6,2,55728,1,47780
"P5_H81",5,6,2,106331,1,37789
"P5_H82",5,6,2,28135,0,30954
"P5_H83",5,6,2,100958,1,37227
"P5_H84",5,6,2,36158,0,44700
"P5_H85",5,6,2,39810,1,31455
"P5_H86",5,6,2,82631,1,38955
"P5_H87",5,6,2,36309,1,40992
"P5_H88",5,6,2,88648,1,50347
"P5_H89",5,6,2,46909,0,63120
"P5_H90",5,6,2,42413,1,33994
"P5_H91",5,6,2,31573,1,31409
"P5_H92",5,6,2,63453,1,68957
"P5_H93",5,6,2,48899,1,62038
"P5_H94",5,6,2,34534,0,45239
"P5_H95",5,6,2,41886,1,43831
"P5_H96",5,6,2,20868,0,72269
"P5_H97",5,6,2,63261,0,45348
"P5_H98",5,6,2,50855,1,35991
"P5_H99",5,6,2,112148,1,40769
"P5_H100",5,6,2,62347,0,37220
"P5_H101",5,6,2,48559,1,56912
"P5_H102",5,6,2,127852,1,43195
"P5_H103",5,6,2,56552,0,49103
